trade_id,timestamp,ticker,account_id,side,price,volume
11823,2026-06-12 12:54:00,AMZN,ACC0035,BUY,320.82,104
11822,2026-06-12 12:54:00,AMZN,ACC0023,BUY,321.13,579
11915,2026-06-12 12:55:00,TSLA,ACC0030,BUY,81.62,110
11723,2026-06-12 12:55:00,GOOG,ACC0006,BUY,346.95,185
11492,2026-06-12 12:56:00,AAPL,ACC0055,SELL,288.22,93
11607,2026-06-12 12:56:00,MSFT,ACC0034,BUY,212.97,104
11608,2026-06-12 12:57:00,MSFT,ACC0002,SELL,212.7,1043
12162,2026-06-12 12:57:00,XOM,ACC0008,SELL,301.6,154
12163,2026-06-12 12:57:00,XOM,ACC0014,BUY,301.63,71
11724,2026-06-12 12:58:00,GOOG,ACC0032,SELL,346.05,228
11916,2026-06-12 12:58:00,TSLA,ACC0028,SELL,81.58,697
11725,2026-06-12 12:59:00,GOOG,ACC0031,BUY,345.74,221
12280,2026-06-12 12:59:00,NFLX,ACC0024,BUY,303.16,87
12278,2026-06-12 12:59:00,NFLX,ACC0003,BUY,303.63,45
12164,2026-06-12 12:59:00,XOM,ACC0055,SELL,302.54,160
12279,2026-06-12 12:59:00,NFLX,ACC0025,BUY,303.47,144
12052,2026-06-12 12:59:00,JPM,ACC0059,SELL,436.94,239
12281,2026-06-12 12:59:00,NFLX,ACC0036,SELL,303.35,636
11917,2026-06-12 13:00:00,TSLA,ACC0053,SELL,81.48,103
11918,2026-06-12 13:00:00,TSLA,ACC0030,SELL,81.3,133
11493,2026-06-12 13:00:00,AAPL,ACC0051,SELL,288.6,381
11494,2026-06-12 13:01:00,AAPL,ACC0041,SELL,288.99,140
12283,2026-06-12 13:01:00,NFLX,ACC0006,SELL,304.76,464
12282,2026-06-12 13:01:00,NFLX,ACC0010,SELL,303.62,441
11825,2026-06-12 13:02:00,AMZN,ACC0016,SELL,321.64,1775
12285,2026-06-12 13:02:00,NFLX,ACC0003,BUY,305.12,173
11824,2026-06-12 13:02:00,AMZN,ACC0035,BUY,321.45,811
11609,2026-06-12 13:02:00,MSFT,ACC0046,SELL,212.26,85
12284,2026-06-12 13:02:00,NFLX,ACC0050,SELL,304.54,313
11919,2026-06-12 13:03:00,TSLA,ACC0041,SELL,81.41,479
12054,2026-06-12 13:03:00,JPM,ACC0051,SELL,437.5,322
12053,2026-06-12 13:03:00,JPM,ACC0059,BUY,437.38,699
11920,2026-06-12 13:04:00,TSLA,ACC0052,BUY,81.35,554
11610,2026-06-12 13:05:00,MSFT,ACC0027,BUY,212.99,530
11921,2026-06-12 13:05:00,TSLA,ACC0000,SELL,81.19,217
11922,2026-06-12 13:06:00,TSLA,ACC0038,BUY,81.06,175
12055,2026-06-12 13:06:00,JPM,ACC0009,SELL,438.02,705
12286,2026-06-12 13:07:00,NFLX,ACC0018,BUY,305.36,160
11924,2026-06-12 13:07:00,TSLA,ACC0023,SELL,80.87,391
11923,2026-06-12 13:07:00,TSLA,ACC0015,BUY,81.05,2016
11495,2026-06-12 13:08:00,AAPL,ACC0044,BUY,289.05,482
12056,2026-06-12 13:08:00,JPM,ACC0051,SELL,437.87,184
12165,2026-06-12 13:08:00,XOM,ACC0051,SELL,302.62,618
11925,2026-06-12 13:09:00,TSLA,ACC0058,BUY,80.87,943
11726,2026-06-12 13:09:00,GOOG,ACC0021,SELL,345.43,578
11727,2026-06-12 13:09:00,GOOG,ACC0054,BUY,345.66,217
12287,2026-06-12 13:10:00,NFLX,ACC0032,BUY,305.76,286
12166,2026-06-12 13:10:00,XOM,ACC0041,SELL,303.26,777
12288,2026-06-12 13:11:00,NFLX,ACC0004,SELL,305.88,240
11496,2026-06-12 13:11:00,AAPL,ACC0041,BUY,289.15,320
11926,2026-06-12 13:15:00,TSLA,ACC0025,BUY,80.73,280
12289,2026-06-12 13:15:00,NFLX,ACC0024,BUY,305.75,59
11611,2026-06-12 13:15:00,MSFT,ACC0035,SELL,213.59,149
11612,2026-06-12 13:16:00,MSFT,ACC0025,BUY,213.91,231
12058,2026-06-12 13:16:00,JPM,ACC0035,SELL,437.43,1810
12167,2026-06-12 13:16:00,XOM,ACC0051,BUY,303.35,390
12057,2026-06-12 13:16:00,JPM,ACC0019,BUY,437.39,304
12168,2026-06-12 13:17:00,XOM,ACC0023,SELL,303.46,215
12059,2026-06-12 13:18:00,JPM,ACC0011,SELL,437.46,125
11497,2026-06-12 13:19:00,AAPL,ACC0011,BUY,288.98,227
11927,2026-06-12 13:19:00,TSLA,ACC0059,BUY,80.74,87
12169,2026-06-12 13:19:00,XOM,ACC0019,BUY,303.86,104
11928,2026-06-12 13:20:00,TSLA,ACC0021,SELL,80.76,72
12172,2026-06-12 13:20:00,XOM,ACC0039,SELL,303.48,387
12170,2026-06-12 13:20:00,XOM,ACC0044,BUY,303.27,97
12171,2026-06-12 13:20:00,XOM,ACC0041,SELL,303.62,160
11929,2026-06-12 13:21:00,TSLA,ACC0013,SELL,80.89,265
11498,2026-06-12 13:21:00,AAPL,ACC0047,BUY,288.42,44
12060,2026-06-12 13:22:00,JPM,ACC0022,SELL,438.79,135
12290,2026-06-12 13:22:00,NFLX,ACC0001,BUY,305.22,891
12061,2026-06-12 13:22:00,JPM,ACC0041,SELL,438.75,156
11499,2026-06-12 13:22:00,AAPL,ACC0015,SELL,288.83,49
12173,2026-06-12 13:23:00,XOM,ACC0033,SELL,302.99,354
11930,2026-06-12 13:24:00,TSLA,ACC0037,SELL,80.78,277
11932,2026-06-12 13:25:00,TSLA,ACC0050,SELL,80.59,83
11931,2026-06-12 13:25:00,TSLA,ACC0013,SELL,80.64,378
11933,2026-06-12 13:26:00,TSLA,ACC0013,SELL,80.52,541
12291,2026-06-12 13:26:00,NFLX,ACC0045,SELL,305.69,528
11613,2026-06-12 13:26:00,MSFT,ACC0014,BUY,214.05,506
12292,2026-06-12 13:27:00,NFLX,ACC0040,BUY,305.15,211
12174,2026-06-12 13:27:00,XOM,ACC0026,BUY,302.77,862
11826,2026-06-12 13:28:00,AMZN,ACC0047,SELL,322.19,152
11728,2026-06-12 13:29:00,GOOG,ACC0026,BUY,344.59,195
11827,2026-06-12 13:29:00,AMZN,ACC0036,BUY,322.19,292
12062,2026-06-12 13:31:00,JPM,ACC0025,SELL,438.63,240
11828,2026-06-12 13:32:00,AMZN,ACC0005,BUY,321.76,172
12293,2026-06-12 13:32:00,NFLX,ACC0051,BUY,305.34,91
12063,2026-06-12 13:32:00,JPM,ACC0047,SELL,438.78,101
11729,2026-06-12 13:33:00,GOOG,ACC0055,BUY,345.15,171
12294,2026-06-12 13:33:00,NFLX,ACC0018,BUY,304.01,192
11614,2026-06-12 13:33:00,MSFT,ACC0059,SELL,213.52,173
12176,2026-06-12 13:34:00,XOM,ACC0028,BUY,303.86,290
12175,2026-06-12 13:34:00,XOM,ACC0025,SELL,303.32,370
12295,2026-06-12 13:34:00,NFLX,ACC0015,BUY,303.88,278
11615,2026-06-12 13:34:00,MSFT,ACC0044,BUY,213.92,208
11616,2026-06-12 13:35:00,MSFT,ACC0041,BUY,214.18,50
12177,2026-06-12 13:36:00,XOM,ACC0027,BUY,302.89,273
11934,2026-06-12 13:37:00,TSLA,ACC0009,SELL,80.47,61
12179,2026-06-12 13:37:00,XOM,ACC0023,BUY,301.63,145
12178,2026-06-12 13:37:00,XOM,ACC0035,BUY,302.47,189
11617,2026-06-12 13:37:00,MSFT,ACC0044,BUY,214.34,390
11935,2026-06-12 13:38:00,TSLA,ACC0049,SELL,80.53,294
11829,2026-06-12 13:38:00,AMZN,ACC0047,BUY,321.93,151
11501,2026-06-12 13:39:00,AAPL,ACC0054,SELL,289.18,141
11500,2026-06-12 13:39:00,AAPL,ACC0016,SELL,289.36,206
12296,2026-06-12 13:39:00,NFLX,ACC0032,SELL,304.36,312
11937,2026-06-12 13:40:00,TSLA,ACC0057,BUY,80.84,189
11830,2026-06-12 13:40:00,AMZN,ACC0005,SELL,321.92,265
11936,2026-06-12 13:40:00,TSLA,ACC0025,BUY,80.8,99
11938,2026-06-12 13:41:00,TSLA,ACC0047,SELL,80.89,105
11831,2026-06-12 13:41:00,AMZN,ACC0058,BUY,321.67,307
11730,2026-06-12 13:42:00,GOOG,ACC0001,SELL,345.27,478
11618,2026-06-12 13:42:00,MSFT,ACC0032,SELL,214.67,178
11619,2026-06-12 13:42:00,MSFT,ACC0044,SELL,215.38,264
12298,2026-06-12 13:43:00,NFLX,ACC0034,SELL,305.68,254
12297,2026-06-12 13:43:00,NFLX,ACC0022,SELL,305.19,365
11620,2026-06-12 13:43:00,MSFT,ACC0048,SELL,215.59,126
11832,2026-06-12 13:43:00,AMZN,ACC0033,BUY,321.55,1262
11731,2026-06-12 13:44:00,GOOG,ACC0001,BUY,345.21,111
11621,2026-06-12 13:45:00,MSFT,ACC0013,BUY,215.95,228
12064,2026-06-12 13:45:00,JPM,ACC0021,BUY,438.63,103
11502,2026-06-12 13:45:00,AAPL,ACC0041,SELL,288.62,610
12299,2026-06-12 13:46:00,NFLX,ACC0024,BUY,305.75,205
12180,2026-06-12 13:46:00,XOM,ACC0027,SELL,301.57,185
11833,2026-06-12 13:47:00,AMZN,ACC0051,BUY,322.13,363
11503,2026-06-12 13:47:00,AAPL,ACC0053,SELL,287.62,246
11939,2026-06-12 13:47:00,TSLA,ACC0035,BUY,80.83,142
12181,2026-06-12 13:48:00,XOM,ACC0031,BUY,301.92,600
11732,2026-06-12 13:48:00,GOOG,ACC0036,SELL,344.81,166
12182,2026-06-12 13:48:00,XOM,ACC0033,BUY,302.55,116
12065,2026-06-12 13:48:00,JPM,ACC0049,SELL,438.3,139
11622,2026-06-12 13:49:00,MSFT,ACC0043,BUY,215.72,64
11733,2026-06-12 13:50:00,GOOG,ACC0002,BUY,344.57,822
12183,2026-06-12 13:50:00,XOM,ACC0054,SELL,303.62,56
11623,2026-06-12 13:50:00,MSFT,ACC0057,BUY,215.82,536
11940,2026-06-12 13:51:00,TSLA,ACC0016,SELL,80.81,62
11735,2026-06-12 13:51:00,GOOG,ACC0052,BUY,344.4,218
11734,2026-06-12 13:51:00,GOOG,ACC0045,SELL,344.42,118
12066,2026-06-12 13:51:00,JPM,ACC0002,SELL,438.45,855
11834,2026-06-12 13:51:00,AMZN,ACC0041,BUY,322.92,114
11504,2026-06-12 13:51:00,AAPL,ACC0054,BUY,286.76,164
11624,2026-06-12 13:51:00,MSFT,ACC0056,BUY,215.63,325
11625,2026-06-12 13:52:00,MSFT,ACC0057,BUY,215.93,116
11941,2026-06-12 13:52:00,TSLA,ACC0010,SELL,80.71,200
11835,2026-06-12 13:52:00,AMZN,ACC0048,SELL,322.7,376
12300,2026-06-12 13:54:00,NFLX,ACC0036,BUY,304.92,158
11942,2026-06-12 13:54:00,TSLA,ACC0018,BUY,80.51,206
12184,2026-06-12 13:55:00,XOM,ACC0024,BUY,303.75,772
12067,2026-06-12 13:56:00,JPM,ACC0006,BUY,437.2,106
11626,2026-06-12 13:56:00,MSFT,ACC0034,SELL,216.18,642
11943,2026-06-12 13:56:00,TSLA,ACC0051,BUY,80.33,293
11736,2026-06-12 13:56:00,GOOG,ACC0005,SELL,345.56,208
11505,2026-06-12 13:57:00,AAPL,ACC0029,BUY,287.35,247
12185,2026-06-12 13:57:00,XOM,ACC0058,SELL,303.65,378
11627,2026-06-12 13:57:00,MSFT,ACC0015,SELL,215.74,295
11737,2026-06-12 13:58:00,GOOG,ACC0034,SELL,345.38,1159
11944,2026-06-12 13:58:00,TSLA,ACC0020,BUY,80.43,41
12187,2026-06-12 13:58:00,XOM,ACC0056,SELL,304.03,1246
12186,2026-06-12 13:58:00,XOM,ACC0038,BUY,303.93,994
12301,2026-06-12 13:58:00,NFLX,ACC0051,BUY,304.85,118
12068,2026-06-12 13:58:00,JPM,ACC0001,SELL,436.81,129
11945,2026-06-12 13:59:00,TSLA,ACC0044,SELL,80.29,152
11836,2026-06-12 13:59:00,AMZN,ACC0057,SELL,323.39,320
11506,2026-06-12 13:59:00,AAPL,ACC0040,BUY,288.02,119
11628,2026-06-12 14:01:00,MSFT,ACC0001,SELL,215.59,123
11837,2026-06-12 14:02:00,AMZN,ACC0007,BUY,324.06,59
12302,2026-06-12 14:03:00,NFLX,ACC0014,SELL,305.06,129
12188,2026-06-12 14:03:00,XOM,ACC0014,BUY,303.69,202
11738,2026-06-12 14:04:00,GOOG,ACC0005,SELL,345.19,480
11629,2026-06-12 14:04:00,MSFT,ACC0056,SELL,215.28,327
12069,2026-06-12 14:04:00,JPM,ACC0025,SELL,436.72,235
11946,2026-06-12 14:04:00,TSLA,ACC0048,SELL,80.48,191
11947,2026-06-12 14:05:00,TSLA,ACC0001,SELL,80.58,378
11948,2026-06-12 14:06:00,TSLA,ACC0015,BUY,80.39,73
11739,2026-06-12 14:07:00,GOOG,ACC0044,BUY,345.29,101
11838,2026-06-12 14:07:00,AMZN,ACC0003,SELL,323.54,205
11949,2026-06-12 14:07:00,TSLA,ACC0056,SELL,80.6,271
12303,2026-06-12 14:08:00,NFLX,ACC0059,BUY,304.91,147
12070,2026-06-12 14:08:00,JPM,ACC0004,BUY,436.87,224
12304,2026-06-12 14:08:00,NFLX,ACC0003,BUY,304.15,254
12305,2026-06-12 14:09:00,NFLX,ACC0046,BUY,303.27,236
11740,2026-06-12 14:09:00,GOOG,ACC0018,SELL,344.46,204
11507,2026-06-12 14:09:00,AAPL,ACC0025,SELL,287.35,468
11950,2026-06-12 14:09:00,TSLA,ACC0042,SELL,80.5,156
11951,2026-06-12 14:10:00,TSLA,ACC0047,SELL,80.56,298
11630,2026-06-12 14:11:00,MSFT,ACC0048,BUY,215.67,525
12306,2026-06-12 14:12:00,NFLX,ACC0026,SELL,303.59,360
12189,2026-06-12 14:12:00,XOM,ACC0017,BUY,304.14,161
12190,2026-06-12 14:12:00,XOM,ACC0024,BUY,303.55,258
12071,2026-06-12 14:13:00,JPM,ACC0011,BUY,437.31,705
11839,2026-06-12 14:13:00,AMZN,ACC0050,BUY,322.9,157
12191,2026-06-12 14:13:00,XOM,ACC0027,SELL,304.23,1343
11952,2026-06-12 14:14:00,TSLA,ACC0057,SELL,80.59,442
12072,2026-06-12 14:14:00,JPM,ACC0002,BUY,437.62,95
11741,2026-06-12 14:14:00,GOOG,ACC0018,SELL,344.61,144
11840,2026-06-12 14:15:00,AMZN,ACC0011,SELL,322.51,122
11508,2026-06-12 14:16:00,AAPL,ACC0056,SELL,287.29,74
11841,2026-06-12 14:16:00,AMZN,ACC0055,BUY,323.33,516
12073,2026-06-12 14:16:00,JPM,ACC0002,BUY,437.19,313
12193,2026-06-12 14:17:00,XOM,ACC0001,SELL,303.49,89
11742,2026-06-12 14:17:00,GOOG,ACC0037,BUY,344.36,238
12192,2026-06-12 14:17:00,XOM,ACC0020,SELL,303.61,125
12307,2026-06-12 14:17:00,NFLX,ACC0027,BUY,303.48,1814
12194,2026-06-12 14:18:00,XOM,ACC0007,BUY,304.29,57
11510,2026-06-12 14:18:00,AAPL,ACC0039,SELL,287.94,463
11509,2026-06-12 14:18:00,AAPL,ACC0050,SELL,287.0,511
11511,2026-06-12 14:19:00,AAPL,ACC0009,SELL,287.72,101
11953,2026-06-12 14:21:00,TSLA,ACC0059,SELL,80.44,338
12308,2026-06-12 14:21:00,NFLX,ACC0005,SELL,302.82,262
11631,2026-06-12 14:21:00,MSFT,ACC0041,BUY,215.39,455
11632,2026-06-12 14:22:00,MSFT,ACC0059,SELL,215.43,154
11842,2026-06-12 14:23:00,AMZN,ACC0052,SELL,323.01,444
11743,2026-06-12 14:23:00,GOOG,ACC0033,BUY,344.59,302
12309,2026-06-12 14:23:00,NFLX,ACC0003,BUY,303.73,526
11954,2026-06-12 14:23:00,TSLA,ACC0037,SELL,80.45,963
11843,2026-06-12 14:24:00,AMZN,ACC0010,BUY,322.18,86
11956,2026-06-12 14:24:00,TSLA,ACC0014,BUY,80.3,309
11957,2026-06-12 14:24:00,TSLA,ACC0019,BUY,80.42,244
12195,2026-06-12 14:24:00,XOM,ACC0024,BUY,304.22,178
12196,2026-06-12 14:24:00,XOM,ACC0030,SELL,304.16,521
11955,2026-06-12 14:24:00,TSLA,ACC0016,BUY,80.33,126
11958,2026-06-12 14:25:00,TSLA,ACC0000,SELL,80.64,235
11844,2026-06-12 14:25:00,AMZN,ACC0048,SELL,322.26,147
11512,2026-06-12 14:26:00,AAPL,ACC0055,SELL,287.16,161
11513,2026-06-12 14:27:00,AAPL,ACC0046,BUY,287.37,583
11744,2026-06-12 14:27:00,GOOG,ACC0045,SELL,344.66,326
11745,2026-06-12 14:29:00,GOOG,ACC0032,BUY,345.25,164
11959,2026-06-12 14:29:00,TSLA,ACC0022,SELL,80.56,475
12197,2026-06-12 14:29:00,XOM,ACC0045,SELL,304.84,334
12310,2026-06-12 14:30:00,NFLX,ACC0024,SELL,303.38,244
11845,2026-06-12 14:30:00,AMZN,ACC0025,BUY,321.94,357
11960,2026-06-12 14:30:00,TSLA,ACC0040,BUY,80.7,482
11514,2026-06-12 14:31:00,AAPL,ACC0025,BUY,286.52,114
12198,2026-06-12 14:31:00,XOM,ACC0048,BUY,305.27,327
11633,2026-06-12 14:31:00,MSFT,ACC0031,SELL,215.87,44
11634,2026-06-12 14:32:00,MSFT,ACC0034,SELL,215.77,231
11515,2026-06-12 14:32:00,AAPL,ACC0043,BUY,286.74,513
12199,2026-06-12 14:33:00,XOM,ACC0046,SELL,304.91,812
12074,2026-06-12 14:34:00,JPM,ACC0036,SELL,435.87,400
11635,2026-06-12 14:34:00,MSFT,ACC0040,BUY,216.0,136
11961,2026-06-12 14:35:00,TSLA,ACC0042,SELL,80.93,1249
11636,2026-06-12 14:35:00,MSFT,ACC0045,BUY,216.22,2080
12200,2026-06-12 14:35:00,XOM,ACC0020,SELL,304.27,361
12075,2026-06-12 14:35:00,JPM,ACC0051,BUY,435.28,349
11516,2026-06-12 14:35:00,AAPL,ACC0040,BUY,286.74,317
11637,2026-06-12 14:36:00,MSFT,ACC0012,BUY,216.25,133
11846,2026-06-12 14:36:00,AMZN,ACC0005,BUY,322.64,123
12201,2026-06-12 14:36:00,XOM,ACC0011,BUY,303.7,122
12202,2026-06-12 14:36:00,XOM,ACC0045,SELL,302.82,139
12076,2026-06-12 14:37:00,JPM,ACC0054,BUY,435.12,191
11517,2026-06-12 14:37:00,AAPL,ACC0007,SELL,286.46,219
12203,2026-06-12 14:37:00,XOM,ACC0021,SELL,303.37,478
11847,2026-06-12 14:38:00,AMZN,ACC0012,BUY,322.99,1204
11746,2026-06-12 14:38:00,GOOG,ACC0039,BUY,345.58,157
11518,2026-06-12 14:39:00,AAPL,ACC0039,SELL,286.85,990
11747,2026-06-12 14:39:00,GOOG,ACC0017,BUY,345.36,650
11519,2026-06-12 14:40:00,AAPL,ACC0027,SELL,286.95,1077
11521,2026-06-12 14:41:00,AAPL,ACC0031,SELL,287.37,102
11520,2026-06-12 14:41:00,AAPL,ACC0028,SELL,287.01,309
11962,2026-06-12 14:42:00,TSLA,ACC0040,BUY,81.04,50
12204,2026-06-12 14:43:00,XOM,ACC0023,BUY,303.22,20
12311,2026-06-12 14:43:00,NFLX,ACC0012,SELL,303.03,182
12312,2026-06-12 14:43:00,NFLX,ACC0042,BUY,302.86,429
12313,2026-06-12 14:44:00,NFLX,ACC0024,SELL,303.38,573
11638,2026-06-12 14:44:00,MSFT,ACC0019,BUY,215.75,630
12314,2026-06-12 14:44:00,NFLX,ACC0049,SELL,303.26,1002
12077,2026-06-12 14:45:00,JPM,ACC0037,BUY,434.41,589
12316,2026-06-12 14:46:00,NFLX,ACC0059,BUY,303.59,185
12315,2026-06-12 14:46:00,NFLX,ACC0020,BUY,303.8,971
11522,2026-06-12 14:46:00,AAPL,ACC0040,BUY,287.59,1661
11523,2026-06-12 14:46:00,AAPL,ACC0047,SELL,288.09,503
11748,2026-06-12 14:46:00,GOOG,ACC0046,BUY,344.93,243
11524,2026-06-12 14:46:00,AAPL,ACC0021,BUY,288.29,46
11525,2026-06-12 14:47:00,AAPL,ACC0010,BUY,288.25,91
11963,2026-06-12 14:47:00,TSLA,ACC0030,BUY,81.16,155
12317,2026-06-12 14:48:00,NFLX,ACC0029,BUY,303.84,1581
12319,2026-06-12 14:48:00,NFLX,ACC0032,SELL,304.25,134
12318,2026-06-12 14:48:00,NFLX,ACC0047,SELL,303.8,284
12320,2026-06-12 14:49:00,NFLX,ACC0036,BUY,304.09,203
12205,2026-06-12 14:49:00,XOM,ACC0041,SELL,303.43,284
11964,2026-06-12 14:50:00,TSLA,ACC0036,SELL,81.03,68
11526,2026-06-12 14:51:00,AAPL,ACC0027,SELL,286.71,304
11639,2026-06-12 14:51:00,MSFT,ACC0012,SELL,215.78,121
12321,2026-06-12 14:51:00,NFLX,ACC0022,BUY,304.62,198
12206,2026-06-12 14:51:00,XOM,ACC0015,BUY,303.43,194
11848,2026-06-12 14:52:00,AMZN,ACC0042,BUY,322.67,632
11965,2026-06-12 14:52:00,TSLA,ACC0025,SELL,81.19,205
11527,2026-06-12 14:52:00,AAPL,ACC0051,SELL,286.69,755
11749,2026-06-12 14:52:00,GOOG,ACC0041,SELL,345.21,157
12078,2026-06-12 14:54:00,JPM,ACC0051,BUY,434.3,232
11528,2026-06-12 14:54:00,AAPL,ACC0033,SELL,286.69,180
11849,2026-06-12 14:54:00,AMZN,ACC0031,SELL,322.51,153
11750,2026-06-12 14:55:00,GOOG,ACC0049,SELL,344.35,131
12207,2026-06-12 14:55:00,XOM,ACC0014,BUY,303.47,120
12079,2026-06-12 14:56:00,JPM,ACC0031,SELL,434.74,181
12323,2026-06-12 14:57:00,NFLX,ACC0022,BUY,305.54,271
12322,2026-06-12 14:57:00,NFLX,ACC0038,SELL,304.57,119
11966,2026-06-12 14:58:00,TSLA,ACC0028,BUY,81.02,157
11967,2026-06-12 14:58:00,TSLA,ACC0042,BUY,80.95,471
11640,2026-06-12 14:58:00,MSFT,ACC0030,SELL,215.78,319
12324,2026-06-12 14:59:00,NFLX,ACC0011,SELL,305.86,91
11751,2026-06-12 14:59:00,GOOG,ACC0015,SELL,344.19,111
11529,2026-06-12 14:59:00,AAPL,ACC0052,SELL,286.61,129
11968,2026-06-12 14:59:00,TSLA,ACC0009,SELL,81.0,200
11530,2026-06-12 15:00:00,AAPL,ACC0017,SELL,286.79,110
11969,2026-06-12 15:00:00,TSLA,ACC0027,SELL,80.74,102
12208,2026-06-12 15:00:00,XOM,ACC0021,SELL,303.92,129
11641,2026-06-12 15:01:00,MSFT,ACC0030,BUY,215.53,165
12325,2026-06-12 15:01:00,NFLX,ACC0056,BUY,305.92,566
11531,2026-06-12 15:01:00,AAPL,ACC0059,SELL,286.33,288
12209,2026-06-12 15:01:00,XOM,ACC0029,SELL,303.14,85
11642,2026-06-12 15:02:00,MSFT,ACC0056,BUY,215.01,436
12080,2026-06-12 15:02:00,JPM,ACC0025,BUY,434.64,48
11643,2026-06-12 15:02:00,MSFT,ACC0008,SELL,215.07,912
11532,2026-06-12 15:03:00,AAPL,ACC0026,BUY,286.42,375
12326,2026-06-12 15:03:00,NFLX,ACC0056,BUY,306.3,158
11644,2026-06-12 15:04:00,MSFT,ACC0015,BUY,215.22,493
11752,2026-06-12 15:05:00,GOOG,ACC0028,SELL,344.43,159
11533,2026-06-12 15:05:00,AAPL,ACC0046,SELL,286.62,347
11534,2026-06-12 15:06:00,AAPL,ACC0024,BUY,287.2,270
11970,2026-06-12 15:07:00,TSLA,ACC0025,SELL,80.57,237
12327,2026-06-12 15:07:00,NFLX,ACC0044,SELL,306.04,873
11645,2026-06-12 15:07:00,MSFT,ACC0009,BUY,215.01,532
11535,2026-06-12 15:07:00,AAPL,ACC0052,SELL,286.72,176
12081,2026-06-12 15:08:00,JPM,ACC0033,BUY,434.48,337
11536,2026-06-12 15:08:00,AAPL,ACC0013,SELL,286.46,157
12328,2026-06-12 15:08:00,NFLX,ACC0025,BUY,306.79,223
11850,2026-06-12 15:08:00,AMZN,ACC0019,SELL,323.11,161
11646,2026-06-12 15:08:00,MSFT,ACC0012,BUY,215.15,65
11851,2026-06-12 15:09:00,AMZN,ACC0005,BUY,322.64,116
11753,2026-06-12 15:09:00,GOOG,ACC0011,BUY,345.0,587
11647,2026-06-12 15:09:00,MSFT,ACC0034,SELL,215.16,654
12210,2026-06-12 15:09:00,XOM,ACC0013,SELL,302.35,353
12211,2026-06-12 15:09:00,XOM,ACC0007,SELL,302.63,622
11648,2026-06-12 15:10:00,MSFT,ACC0035,BUY,214.49,126
12329,2026-06-12 15:10:00,NFLX,ACC0053,BUY,306.07,217
12082,2026-06-12 15:10:00,JPM,ACC0014,SELL,434.21,465
12330,2026-06-12 15:10:00,NFLX,ACC0054,BUY,305.67,253
11754,2026-06-12 15:12:00,GOOG,ACC0020,BUY,345.27,241
11971,2026-06-12 15:12:00,TSLA,ACC0035,SELL,80.6,226
11972,2026-06-12 15:12:00,TSLA,ACC0040,SELL,80.71,141
12083,2026-06-12 15:13:00,JPM,ACC0056,BUY,434.77,73
12331,2026-06-12 15:13:00,NFLX,ACC0057,BUY,305.42,82
12084,2026-06-12 15:14:00,JPM,ACC0037,SELL,434.45,2156
11649,2026-06-12 15:14:00,MSFT,ACC0017,BUY,214.38,279
12332,2026-06-12 15:14:00,NFLX,ACC0012,BUY,305.47,147
11852,2026-06-12 15:14:00,AMZN,ACC0056,SELL,322.29,170
11973,2026-06-12 15:15:00,TSLA,ACC0010,SELL,80.77,809
12085,2026-06-12 15:16:00,JPM,ACC0057,BUY,434.21,98
11975,2026-06-12 15:16:00,TSLA,ACC0002,BUY,80.74,280
11974,2026-06-12 15:16:00,TSLA,ACC0048,SELL,80.83,97
11650,2026-06-12 15:16:00,MSFT,ACC0034,BUY,214.08,126
12086,2026-06-12 15:17:00,JPM,ACC0038,BUY,433.73,863
11651,2026-06-12 15:17:00,MSFT,ACC0002,BUY,214.05,466
11853,2026-06-12 15:19:00,AMZN,ACC0030,SELL,322.08,37
11537,2026-06-12 15:19:00,AAPL,ACC0022,SELL,286.75,412
12212,2026-06-12 15:19:00,XOM,ACC0030,SELL,303.33,718
11538,2026-06-12 15:19:00,AAPL,ACC0048,BUY,287.16,40
11652,2026-06-12 15:19:00,MSFT,ACC0010,SELL,214.04,933
12334,2026-06-12 15:21:00,NFLX,ACC0030,SELL,305.61,119
11854,2026-06-12 15:21:00,AMZN,ACC0019,SELL,322.86,404
12333,2026-06-12 15:21:00,NFLX,ACC0045,BUY,305.44,639
11653,2026-06-12 15:21:00,MSFT,ACC0052,SELL,214.24,373
12213,2026-06-12 15:23:00,XOM,ACC0029,SELL,302.43,221
11655,2026-06-12 15:23:00,MSFT,ACC0056,BUY,214.15,1085
11654,2026-06-12 15:23:00,MSFT,ACC0055,SELL,214.38,193
12087,2026-06-12 15:24:00,JPM,ACC0011,SELL,433.12,470
11657,2026-06-12 15:25:00,MSFT,ACC0031,BUY,214.24,365
12215,2026-06-12 15:25:00,XOM,ACC0046,SELL,302.55,842
11656,2026-06-12 15:25:00,MSFT,ACC0003,BUY,214.4,206
12214,2026-06-12 15:25:00,XOM,ACC0048,BUY,302.46,31
11539,2026-06-12 15:26:00,AAPL,ACC0022,SELL,286.81,116
11755,2026-06-12 15:27:00,GOOG,ACC0057,BUY,345.16,879
11756,2026-06-12 15:27:00,GOOG,ACC0018,BUY,345.33,729
11540,2026-06-12 15:27:00,AAPL,ACC0016,SELL,286.29,300
11541,2026-06-12 15:28:00,AAPL,ACC0003,BUY,285.55,286
11658,2026-06-12 15:28:00,MSFT,ACC0025,BUY,214.01,975
12216,2026-06-12 15:28:00,XOM,ACC0037,SELL,302.61,298
11542,2026-06-12 15:28:00,AAPL,ACC0040,BUY,285.45,151
